chrom,start,end,cm/mb,recombinants,Number_individuals,,,,
chr2,19815093,19977057,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,19815093,19977057,3.161937023,15,447,FALSE,TRUE,4267148,5244985
chr2,19815093,19977057,3.293909353,17,487,FALSE,TRUE,4267148,5244985
chr2,19815093,19977057,3.467177464,15,409,FALSE,TRUE,4267148,5244985
chr2,19815093,19977057,3.467641129,19,518,FALSE,TRUE,4267148,5244985
chr2,19815093,19977057,3.536814774,16,428,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,1.361619166,7,475,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,1.464370462,6,379,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,1.486290077,8,498,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,1.530012607,8,484,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,1.779259357,6,313,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,1.785075418,9,468,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,2.09076207,11,490,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,2.167723446,11,473,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,2.186662781,11,469,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,2.234244342,12,501,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,2.285681378,12,490,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,3.161937023,15,447,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,3.293909353,17,487,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,3.467177464,15,409,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,3.467641129,19,518,FALSE,TRUE,4267148,5244985
chr2,19955114,20201107,3.536814774,16,428,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,1.361619166,7,475,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,1.464370462,6,379,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,1.486290077,8,498,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,1.530012607,8,484,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,1.779259357,6,313,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,1.785075418,9,468,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,2.09076207,11,490,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,2.167723446,11,473,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,2.186662781,11,469,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,2.234244342,12,501,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,2.285681378,12,490,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,2.67242476,14,491,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,3.161937023,15,447,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,3.293909353,17,487,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,3.467177464,15,409,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,3.467641129,19,518,FALSE,TRUE,4267148,5244985
chr2,19977057,20138670,3.536814774,16,428,FALSE,TRUE,4267148,5244985
chr3,2228605,2615083,0,0,479,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,312,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,467,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,429,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,499,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,445,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,502,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,472,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,489,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,409,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,491,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,491,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,472,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,379,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,494,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,517,TRUE,FALSE,4267148,5244985
chr3,2228605,2615083,0,0,492,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,2.624727184,2,479,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,0,0,314,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,1.334743526,1,470,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,2.925225802,2,430,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,1.254498203,1,500,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,0,0,449,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,0,0,503,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,1.329075808,1,472,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,2.570830737,2,489,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,3.076161198,2,409,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,1.27754007,1,491,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,1.274938148,1,492,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,3.99575915,3,473,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,0,0,380,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,1.269765971,1,494,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,3.625487051,3,521,TRUE,FALSE,4267148,5244985
chr3,2615083,2774829,0,0,492,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,1.403950004,2,479,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,2.146440387,2,314,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,3.600570102,5,470,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,2.352545363,3,430,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,1.344746643,2,500,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,3.770881411,5,449,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,2.684146581,4,503,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,3.585148921,5,472,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,2.761630566,4,489,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,0.820688197,1,409,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,2.750288656,4,491,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,3.43790431,5,492,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,2.137306349,3,473,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,0,0,380,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,1.361146172,2,494,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,1.939250141,3,521,TRUE,FALSE,4267148,5244985
chr3,2774829,3073479,0.681956368,1,492,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,0,0,478,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,0,0,313,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,2.616569757,3,470,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,0,0,429,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,1.635780237,2,500,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,2.752116809,3,447,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,2.448769519,3,502,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,1.744366507,2,469,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,1.679626383,2,487,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,1.000756533,1,408,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,0,0,490,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,2.514273226,3,489,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,1.736927753,2,471,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,0,0,380,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,0.827861077,1,493,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,2.368091154,3,519,TRUE,FALSE,4267148,5244985
chr3,3073479,3318994,0.831240112,1,491,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,1.709711175,10,478,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.650051743,10,312,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.276390851,13,470,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.302860395,12,429,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.816979701,17,500,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,1.831035989,10,447,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,4.731382971,28,502,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.826864348,16,469,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.543302535,15,487,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.633938489,13,408,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.876586109,17,490,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,1.841382304,11,489,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.092040227,12,471,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,2.162751138,10,380,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,1.996313718,12,493,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,0.778257078,5,519,TRUE,FALSE,4267148,5244985
chr3,3318995,4568959,0.491823639,3,491,TRUE,FALSE,4267148,5244985
chr4,3005305,,0,0,478,TRUE,FALSE,4267148,5244985
chr4,3005305,,0,0,312,TRUE,FALSE,4267148,5244985
chr4,3005305,,3.409713776,3,470,TRUE,FALSE,4267148,5244985
chr4,3005305,,0,0,428,TRUE,FALSE,4267148,5244985
chr4,3005305,,0,0,496,TRUE,FALSE,4267148,5244985
chr4,3005305,,3.578288882,3,448,TRUE,FALSE,4267148,5244985
chr4,3005305,,2.123097229,2,502,TRUE,FALSE,4267148,5244985
chr4,3005305,,1.12690504,1,472,TRUE,FALSE,4267148,5244985
chr4,3005305,,0,0,482,TRUE,FALSE,4267148,5244985
chr4,3005305,,1.313793466,1,405,TRUE,FALSE,4267148,5244985
chr4,3005305,,0,0,490,TRUE,FALSE,4267148,5244985
chr4,3005305,,1.083208598,1,491,TRUE,FALSE,4267148,5244985
chr4,3005305,,1.13171062,1,470,TRUE,FALSE,4267148,5244985
chr4,3005305,,0,0,380,TRUE,FALSE,4267148,5244985
chr4,3005305,,1.081002465,1,492,TRUE,FALSE,4267148,5244985
chr4,3005305,,1.024656633,1,519,TRUE,FALSE,4267148,5244985
chr4,3005305,,0,0,490,TRUE,FALSE,4267148,5244985
chr4,4638028,5549664,0,0,479,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.703169271,2,314,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0,0,470,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.255694877,1,430,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.220267171,1,499,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.490799265,2,449,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0,0,503,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.232893988,1,472,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0,0,489,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0,0,409,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.450486737,2,489,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.22386338,1,491,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0,0,471,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0,0,379,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.222953363,1,493,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0,0,521,FALSE,TRUE,4267148,5244985
chr4,4638028,5549664,0.223407445,1,492,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,479,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,314,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,470,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,430,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,499,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,448,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,502,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,472,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,489,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,408,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,489,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,492,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,473,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,380,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,494,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,521,FALSE,TRUE,4267148,5244985
chr4,5587639,6236353,0,0,492,FALSE,TRUE,4267148,5244985
chrXL,1177129,1589621,0,0,478,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,313,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,462,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,429,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,493,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,448,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,470,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,408,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,469,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,379,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,493,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,521,TRUE,FALSE,4267148,5244985
chrXL,1177129,1589621,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,478,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,313,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,462,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,429,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,493,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,448,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,470,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,408,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,469,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,379,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,493,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,521,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,468,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,307,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,460,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0.327084313,1,416,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,442,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,466,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0.284570076,1,478,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,395,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0.283974739,1,479,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,481,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,464,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,367,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0.265116992,1,513,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,484,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,478,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,313,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,462,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,429,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,493,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,448,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,470,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,408,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,469,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,379,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,493,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,521,TRUE,FALSE,4267148,5244985
chrXL,1254272,1472285,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,468,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,307,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,460,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0.327084313,1,416,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,442,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,466,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0.284570076,1,478,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,395,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0.283974739,1,479,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,481,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,464,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,367,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0.265116992,1,513,TRUE,FALSE,4267148,5244985
chrXL,1370418,2107122,0,0,484,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,468,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,307,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,460,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0.327084313,1,416,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,442,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,466,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0.284570076,1,478,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,395,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0.283974739,1,479,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,481,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,464,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,367,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0.265116992,1,513,TRUE,FALSE,4267148,5244985
chrXL,1472285,1670756,0,0,484,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,478,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,313,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,465,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,430,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,449,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,470,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,486,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,408,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,470,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,379,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,521,TRUE,FALSE,4267148,5244985
chrXL,1589621,2152914,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,468,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,307,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,460,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0.327084313,1,416,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,442,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,466,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0.284570076,1,478,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,395,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0.283974739,1,479,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,481,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,464,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,367,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,485,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0.265116992,1,513,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,484,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,478,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,313,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,465,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,430,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,449,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,470,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,486,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,408,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,470,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,379,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,521,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,489,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,478,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,313,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,465,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,430,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,449,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,494,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,470,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,486,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,408,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,491,TRUE,FALSE,4267148,5244985
chrXL,1670756,1867819,0,0,491,TRUE,FALSE,4267148,5244985
